Minutes5UTC,Minutes5DK,PriceArea,ProductionLt100MW,ProductionGe100MW,OffshoreWindPower,OnshoreWindPower,SolarPower,ExchangeGreatBelt,ExchangeGermany,ExchangeNetherlands,ExchangeNorway,ExchangeSweden,BornholmSE4
2023-05-27T17:25:00,2023-05-27T19:25:00,DK2,85.510002,39.16,18.99,32.380001,98.830002,-133.179993,-7.81,,,1131.130005,9.01
2023-05-27T17:20:00,2023-05-27T19:20:00,DK1,235.309998,244.970001,129.839996,460.940002,384.850006,133.5,-1280.949951,666.469971,803.390015,300.0,
2023-05-27T17:20:00,2023-05-27T19:20:00,DK2,84.629997,37.900002,19.08,33.98,106.599998,-133.5,-7.66,,,1125.839966,8.84
2023-05-27T17:15:00,2023-05-27T19:15:00,DK1,230.550003,273.279999,130.990005,464.269989,416.190002,133.5,-1350.290039,666.469971,803.049988,300.0,
2023-05-27T17:15:00,2023-05-27T19:15:00,DK2,85.900002,37.990002,17.59,33.950001,114.919998,-133.5,-8.28,,,1114.300049,9.04
2023-05-27T17:10:00,2023-05-27T19:10:00,DK1,227.009995,304.799988,124.599998,460.25,438.570007,100.330002,-1343.060059,666.469971,803.070007,300.0,
2023-05-27T17:10:00,2023-05-27T19:10:00,DK2,85.599998,37.91,18.959999,32.689999,123.360001,-100.330002,-7.62,,,1094.680054,9.08
2023-05-27T17:05:00,2023-05-27T19:05:00,DK1,223.339996,327.040009,113.760002,461.820007,478.029999,67.160004,-1352.130005,665.400024,803.109985,300.0,
2023-05-27T17:05:00,2023-05-27T19:05:00,DK2,84.82,29.73,18.52,33.290001,132.330002,-67.160004,-8.61,,,1073.709961,9.11
2023-05-27T17:00:00,2023-05-27T19:00:00,DK1,216.800003,339.019989,107.029999,453.299988,516.400024,33.360001,-1310.109985,665.400024,802.919983,300.0,
2023-05-27T17:00:00,2023-05-27T19:00:00,DK2,85.82,19.459999,19.110001,33.130001,141.539993,-33.360001,-79.849998,,,1106.079956,9.11
2023-05-27T16:55:00,2023-05-27T18:55:00,DK1,213.669998,321.380005,98.870003,443.399994,544.22998,0.0,-1254.140015,665.400024,804.059998,300.0,
2023-05-27T16:55:00,2023-05-27T18:55:00,DK2,87.339996,18.41,19.950001,32.59,151.339996,0.0,-150.770004,,,1131.140015,8.94
2023-05-27T16:50:00,2023-05-27T18:50:00,DK1,206.490005,292.459991,100.230003,450.720001,586.48999,-35.549999,-1232.349976,665.400024,803.030029,300.0,
2023-05-27T16:50:00,2023-05-27T18:50:00,DK2,85.93,18.879999,21.57,33.18,160.990005,35.549999,-151.050003,,,1088.170044,8.6
2023-05-27T16:45:00,2023-05-27T18:45:00,DK1,207.029999,283.910004,102.169998,444.220001,633.549988,-68.889999,-1241.530029,666.119995,802.969971,300.0,
2023-05-27T16:45:00,2023-05-27T18:45:00,DK2,86.510002,18.610001,20.93,32.529999,171.100006,68.889999,-151.139999,,,1051.650024,8.15
2023-05-27T16:40:00,2023-05-27T18:40:00,DK1,204.610001,285.670013,106.209999,459.670013,659.890015,-68.889999,-1269.48999,665.789978,803.22998,300.0,
2023-05-27T16:40:00,2023-05-27T18:40:00,DK2,85.5,18.559999,22.139999,34.419998,181.509995,68.889999,-151.350006,,,1056.52002,7.98
2023-05-27T16:35:00,2023-05-27T18:35:00,DK1,205.710007,290.640015,109.239998,473.059998,693.320007,-68.889999,-1325.300049,665.789978,802.940002,300.0,
2023-05-27T16:35:00,2023-05-27T18:35:00,DK2,85.589996,18.27,22.450001,33.5,192.050003,68.889999,-151.119995,,,1023.179993,7.5
2023-05-27T16:30:00,2023-05-27T18:30:00,DK1,207.179993,264.670013,110.580002,485.029999,737.940002,-68.860001,-1343.290039,666.809998,802.969971,300.0,
2023-05-27T16:30:00,2023-05-27T18:30:00,DK2,84.129997,18.27,24.559999,31.799999,202.690002,68.860001,-150.350006,,,1033.670044,7.3
2023-05-27T16:25:00,2023-05-27T18:25:00,DK1,208.149994,250.649994,106.370003,483.209991,774.590027,-68.860001,-1361.26001,666.590027,803.22998,300.0,
2023-05-27T16:25:00,2023-05-27T18:25:00,DK2,85.089996,18.370001,24.93,32.75,213.330002,68.860001,-150.490005,,,1001.140015,7.2
2023-05-27T16:20:00,2023-05-27T18:20:00,DK1,203.179993,249.710007,99.529999,516.23999,809.390015,-69.290001,-1422.800049,666.590027,803.119995,300.0,
2023-05-27T16:20:00,2023-05-27T18:20:00,DK2,88.129997,18.450001,26.639999,33.02,224.220001,69.290001,-149.990005,,,1001.830017,7.13
2023-05-27T16:15:00,2023-05-27T18:15:00,DK1,193.880005,249.139999,91.730003,492.670013,848.369995,-69.290001,-1411.48999,666.590027,799.02002,300.0,
2023-05-27T16:15:00,2023-05-27T18:15:00,DK2,88.889999,18.719999,28.34,31.26,234.479996,69.290001,-149.639999,,,978.909973,6.75
2023-05-27T16:10:00,2023-05-27T18:10:00,DK1,193.399994,257.790009,86.379997,504.130005,891.869995,-38.490002,-1396.109985,666.590027,725.080017,280.0,
2023-05-27T16:10:00,2023-05-27T18:10:00,DK2,87.300003,18.299999,28.049999,32.110001,245.169998,38.490002,-150.350006,,,998.030029,6.38
2023-05-27T16:05:00,2023-05-27T18:05:00,DK1,195.820007,261.519989,82.870003,513.869995,921.929993,-16.950001,-1367.859985,666.02002,650.200012,261.0,
2023-05-27T16:05:00,2023-05-27T18:05:00,DK2,84.57,18.299999,26.870001,33.02,255.940002,16.950001,-153.080002,,,1014.390015,5.97
2023-05-27T16:00:00,2023-05-27T18:00:00,DK1,191.919998,261.839996,85.440002,519.690002,964.210022,19.780001,-1296.030029,652.650024,574.02002,241.0,
2023-05-27T16:00:00,2023-05-27T18:00:00,DK2,83.889999,18.370001,28.969999,35.07,266.279999,-19.780001,-236.75,,,1099.920044,5.8
2023-05-27T15:55:00,2023-05-27T17:55:00,DK1,187.220001,283.109985,82.07,519.02002,1006.869995,44.900002,-1288.670044,640.169983,500.309998,221.0,
2023-05-27T15:55:00,2023-05-27T17:55:00,DK2,83.720001,18.58,28.58,32.41,276.720001,-44.900002,-320.25,,,1198.099976,5.56
2023-05-27T15:50:00,2023-05-27T17:50:00,DK1,181.309998,284.579987,82.220001,518.400024,1026.939941,68.589996,-1230.810059,640.169983,418.0,201.0,
2023-05-27T15:50:00,2023-05-27T17:50:00,DK2,83.150002,18.610001,29.870001,31.860001,286.880005,-68.589996,-320.23999,,,1215.459961,5.15
2023-05-27T15:45:00,2023-05-27T17:45:00,DK1,177.610001,257.570007,82.239998,504.98999,1062.839966,96.669998,-1171.420044,640.169983,349.0,182.0,
2023-05-27T15:45:00,2023-05-27T17:45:00,DK2,81.419998,19.16,28.57,31.33,297.109985,-96.669998,-319.970001,,,1220.449951,5.04
2023-05-27T15:40:00,2023-05-27T17:40:00,DK1,176.330002,241.320007,76.290001,516.22998,1102.319946,97.699997,-1205.76001,640.169983,349.0,182.0,
2023-05-27T15:40:00,2023-05-27T17:40:00,DK2,78.769997,19.16,29.860001,31.809999,307.519989,-97.699997,-320.179993,,,1204.130005,6.14
2023-05-27T15:35:00,2023-05-27T17:35:00,DK1,175.820007,229.210007,69.269997,519.559998,1119.189941,96.669998,-1225.380005,640.169983,349.0,182.0,
2023-05-27T15:35:00,2023-05-27T17:35:00,DK2,79.18,18.93,31.41,33.459999,317.450012,-96.669998,-320.480011,,,1185.170044,6.86
2023-05-27T15:30:00,2023-05-27T17:30:00,DK1,176.119995,230.979996,68.910004,522.280029,1149.719971,96.669998,-1264.359985,640.169983,349.0,182.0,
2023-05-27T15:30:00,2023-05-27T17:30:00,DK2,78.389999,19.059999,30.879999,32.52,326.440002,-96.669998,-320.309998,,,1173.410034,5.9
2023-05-27T15:25:00,2023-05-27T17:25:00,DK1,174.100006,231.919998,69.949997,510.220001,1194.98999,96.669998,-1311.48999,640.169983,349.0,181.0,
2023-05-27T15:25:00,2023-05-27T17:25:00,DK2,76.330002,18.799999,29.84,31.58,336.559998,-96.669998,-319.720001,,,1153.119995,5.08
2023-05-27T15:20:00,2023-05-27T17:20:00,DK1,180.990005,238.210007,66.860001,516.849976,1218.300049,96.849998,-1316.579956,640.169983,349.0,138.0,
2023-05-27T15:20:00,2023-05-27T17:20:00,DK2,75.510002,19.17,30.459999,33.07,347.029999,-96.849998,-320.070007,,,1132.709961,4.39
2023-05-27T15:15:00,2023-05-27T17:15:00,DK1,181.360001,244.330002,59.759998,501.890015,1251.910034,98.029999,-1316.119995,639.159973,349.0,90.0,
2023-05-27T15:15:00,2023-05-27T17:15:00,DK2,74.160004,18.67,29.540001,33.290001,357.019989,-98.029999,-320.059998,,,1127.349976,4.19
2023-05-27T15:10:00,2023-05-27T17:10:00,DK1,177.649994,245.429993,63.740002,501.649994,1273.650024,136.479996,-1147.609985,640.159973,269.0,-55.0,
2023-05-27T15:10:00,2023-05-27T17:10:00,DK2,74.080002,18.639999,28.0,31.299999,367.149994,-136.479996,-314.98999,,,1148.449951,4.22
2023-05-27T15:05:00,2023-05-27T17:05:00,DK1,173.389999,262.709991,36.57,500.519989,1317.869995,175.580002,-951.630005,638.960022,199.0,-199.0,
2023-05-27T15:05:00,2023-05-27T17:05:00,DK2,74.830002,19.280001,27.68,30.120001,376.859985,-175.580002,-181.570007,,,1053.849976,4.22
2023-05-27T15:00:00,2023-05-27T17:00:00,DK1,166.240005,284.5,35.990002,456.350006,1354.310059,215.919998,-394.959991,335.049988,119.0,-343.0,
2023-05-27T15:00:00,2023-05-27T17:00:00,DK2,73.290001,19.27,25.85,30.57,386.480011,-215.919998,-43.130001,,,961.789978,4.12
2023-05-27T14:55:00,2023-05-27T16:55:00,DK1,167.990005,312.940002,36.5,431.5,1374.290039,254.300003,8.29,46.68,47.0,-439.0,
2023-05-27T14:55:00,2023-05-27T16:55:00,DK2,72.830002,19.5,23.049999,31.18,394.859985,-254.300003,91.660004,,,869.380005,4.22
2023-05-27T14:50:00,2023-05-27T16:50:00,DK1,167.419998,310.899994,37.18,435.470001,1373.030029,293.070007,114.18,46.68,-30.0,-543.0,
2023-05-27T14:50:00,2023-05-27T16:50:00,DK2,73.599998,18.620001,20.389999,30.83,403.589996,-293.070007,220.850006,,,786.950012,4.36
2023-05-27T14:45:00,2023-05-27T16:45:00,DK1,168.490005,283.779999,38.66,416.910004,1404.969971,332.160004,233.460007,47.709999,-101.0,-639.0,
2023-05-27T14:45:00,2023-05-27T16:45:00,DK2,73.660004,18.440001,20.030001,30.450001,412.690002,-332.160004,221.520004,,,788.099976,4.19
2023-05-27T14:40:00,2023-05-27T16:40:00,DK1,166.309998,253.449997,36.57,429.269989,1426.829956,332.160004,237.360001,47.709999,-101.0,-639.0,
2023-05-27T14:40:00,2023-05-27T16:40:00,DK2,72.610001,18.190001,20.65,29.82,421.640015,-332.160004,221.300003,,,788.190002,4.05
2023-05-27T14:35:00,2023-05-27T16:35:00,DK1,166.559998,250.429993,38.049999,409.970001,1454.170044,332.160004,219.119995,47.709999,-101.0,-639.0,
2023-05-27T14:35:00,2023-05-27T16:35:00,DK2,73.18,18.57,18.120001,29.200001,430.470001,-332.160004,221.190002,,,771.700012,3.92
2023-05-27T14:30:00,2023-05-27T16:30:00,DK1,166.470001,248.839996,36.580002,409.549988,1477.670044,332.160004,178.679993,47.709999,-101.0,-639.0,
2023-05-27T14:30:00,2023-05-27T16:30:00,DK2,71.029999,18.92,18.09,29.879999,438.670013,-332.160004,221.429993,,,774.359985,5.52
2023-05-27T14:25:00,2023-05-27T16:25:00,DK1,166.179993,245.490005,37.59,408.649994,1499.48999,332.160004,154.580002,47.709999,-101.0,-639.0,
2023-05-27T14:25:00,2023-05-27T16:25:00,DK2,70.150002,19.299999,16.52,30.790001,446.309998,-332.160004,221.139999,,,746.359985,5.35
2023-05-27T14:20:00,2023-05-27T16:20:00,DK1,164.380005,236.300003,36.700001,400.299988,1522.689941,332.309998,133.029999,47.709999,-101.0,-639.0,
2023-05-27T14:20:00,2023-05-27T16:20:00,DK2,70.459999,18.889999,15.0,31.35,455.149994,-332.309998,221.380005,,,769.440002,5.08
2023-05-27T14:15:00,2023-05-27T16:15:00,DK1,166.830002,227.070007,37.220001,389.190002,1543.75,331.160004,142.740005,47.630001,-105.0,-639.0,
2023-05-27T14:15:00,2023-05-27T16:15:00,DK2,67.620003,18.75,12.61,31.190001,463.589996,-331.160004,221.320007,,,717.719971,4.7
2023-05-27T14:10:00,2023-05-27T16:10:00,DK1,165.869995,224.699997,36.59,387.299988,1564.790039,325.670013,210.279999,47.630001,-178.0,-649.0,
2023-05-27T14:10:00,2023-05-27T16:10:00,DK2,64.690002,18.549999,11.96,30.59,469.140015,-325.670013,222.100006,,,724.840027,4.26
2023-05-27T14:05:00,2023-05-27T16:05:00,DK1,168.589996,228.979996,34.41,393.700012,1581.930054,322.119995,253.289993,51.040001,-252.0,-658.0,
2023-05-27T14:05:00,2023-05-27T16:05:00,DK2,65.099998,18.43,18.950001,31.9,477.309998,-322.119995,227.100006,,,708.320007,3.61
2023-05-27T14:00:00,2023-05-27T16:00:00,DK1,166.289993,228.380005,34.669998,385.720001,1597.339966,312.890015,44.830002,385.519989,-326.0,-666.0,
2023-05-27T14:00:00,2023-05-27T16:00:00,DK2,64.260002,18.48,2.82,32.66,483.220001,-312.890015,291.75,,,636.320007,3.4
2023-05-27T13:55:00,2023-05-27T15:55:00,DK1,167.649994,228.419998,31.959999,383.630005,1620.410034,308.329987,-178.179993,700.030029,-399.0,-676.0,
2023-05-27T13:55:00,2023-05-27T15:55:00,DK2,65.260002,18.969999,2.67,30.950001,487.519989,-308.329987,347.339996,,,579.169983,3.4
2023-05-27T13:50:00,2023-05-27T15:50:00,DK1,168.539993,238.330002,33.25,369.170013,1628.76001,311.01001,-103.910004,700.109985,-470.0,-686.0,
2023-05-27T13:50:00,2023-05-27T15:50:00,DK2,64.93,19.09,2.78,33.799999,495.160004,-311.01001,347.559998,,,550.530029,3.13
2023-05-27T13:45:00,2023-05-27T15:45:00,DK1,170.539993,233.089996,34.189999,368.619995,1644.630005,314.420013,-53.119999,700.109985,-542.0,-694.0,
2023-05-27T13:45:00,2023-05-27T15:45:00,DK2,65.129997,18.65,2.52,31.120001,501.529999,-314.420013,348.450012,,,555.429993,3.13
2023-05-27T13:40:00,2023-05-27T15:40:00,DK1,167.970001,233.949997,34.16,362.839996,1661.540039,314.339996,-58.950001,700.109985,-542.0,-694.0,
2023-05-27T13:40:00,2023-05-27T15:40:00,DK2,66.050003,18.42,0.56,33.66,508.079987,-314.339996,348.200012,,,544.710022,2.58
2023-05-27T13:35:00,2023-05-27T15:35:00,DK1,167.729996,232.309998,30.860001,341.579987,1671.01001,314.339996,-46.669998,700.109985,-542.0,-694.0,
2023-05-27T13:35:00,2023-05-27T15:35:00,DK2,64.629997,18.809999,0.92,31.83,514.23999,-314.339996,348.559998,,,537.419983,2.58
2023-05-27T13:30:00,2023-05-27T15:30:00,DK1,168.570007,229.839996,31.34,343.51001,1682.459961,314.339996,-50.630001,700.109985,-542.0,-694.0,
2023-05-27T13:30:00,2023-05-27T15:30:00,DK2,64.529999,18.540001,0.29,31.690001,518.98999,-314.339996,348.26001,,,554.719971,2.28
2023-05-27T13:25:00,2023-05-27T15:25:00,DK1,168.039993,228.809998,30.040001,332.170013,1691.719971,314.339996,-51.939999,700.109985,-542.0,-694.0,
2023-05-27T13:25:00,2023-05-27T15:25:00,DK2,64.360001,18.51,-0.35,31.73,523.409973,-314.339996,347.429993,,,545.150024,2.04
2023-05-27T13:20:00,2023-05-27T15:20:00,DK1,166.809998,232.720001,29.43,327.73999,1701.890015,313.690002,-49.720001,700.109985,-542.0,-694.0,
2023-05-27T13:20:00,2023-05-27T15:20:00,DK2,64.059998,18.51,0.01,31.389999,526.909973,-313.690002,348.339996,,,537.219971,1.66
2023-05-27T13:15:00,2023-05-27T15:15:00,DK1,168.369995,230.020004,23.629999,327.070007,1708.26001,309.149994,-37.099998,700.109985,-543.0,-694.0,
2023-05-27T13:15:00,2023-05-27T15:15:00,DK2,64.0,18.610001,0.04,31.1,530.900024,-309.149994,346.75,,,512.409973,1.45
2023-05-27T13:10:00,2023-05-27T15:10:00,DK1,169.0,225.720001,22.719999,310.859985,1714.790039,201.179993,135.729996,700.23999,-586.0,-696.0,
2023-05-27T13:10:00,2023-05-27T15:10:00,DK2,63.830002,18.610001,-0.22,32.450001,536.23999,-201.179993,347.140015,,,417.600006,1.42
2023-05-27T13:05:00,2023-05-27T15:05:00,DK1,161.0,225.399994,6.68,316.579987,1722.390015,142.229996,270.540009,698.190002,-630.0,-701.0,
2023-05-27T13:05:00,2023-05-27T15:05:00,DK2,64.139999,18.379999,-0.55,33.09,520.340027,-142.229996,347.0,,,362.820007,1.01
2023-05-27T13:00:00,2023-05-27T15:00:00,DK1,160.460007,226.080002,1.31,288.980011,1696.26001,76.160004,513.210022,683.049988,-674.0,-704.0,
2023-05-27T13:00:00,2023-05-27T15:00:00,DK2,63.220001,18.32,-0.45,33.330002,510.720001,-76.160004,347.980011,,,317.820007,0.98
2023-05-27T12:55:00,2023-05-27T14:55:00,DK1,156.490005,228.089996,2.15,272.290009,1699.369995,19.6,683.849976,669.380005,-717.0,-708.0,
2023-05-27T12:55:00,2023-05-27T14:55:00,DK2,63.580002,19.290001,-2.06,33.669998,509.48999,-19.6,348.359985,,,251.929993,1.18
2023-05-27T12:50:00,2023-05-27T14:50:00,DK1,155.589996,227.860001,2.05,254.389999,1703.880005,-43.560001,805.799988,669.380005,-761.0,-711.0,
2023-05-27T12:50:00,2023-05-27T14:50:00,DK2,66.900002,19.33,-1.58,33.18,510.269989,43.560001,348.929993,,,201.070007,1.28
2023-05-27T12:45:00,2023-05-27T14:45:00,DK1,152.479996,228.809998,2.05,263.079987,1706.900024,-100.300003,907.619995,669.380005,-804.0,-715.0,
2023-05-27T12:45:00,2023-05-27T14:45:00,DK2,66.620003,19.35,-1.27,32.91,517.960022,100.300003,348.070007,,,148.580002,1.04
2023-05-27T12:40:00,2023-05-27T14:40:00,DK1,152.860001,228.25,1.07,255.529999,1710.0,-100.260002,913.880005,669.380005,-803.0,-715.0,
2023-05-27T12:40:00,2023-05-27T14:40:00,DK2,66.160004,19.290001,-1.15,34.040001,521.52002,100.260002,348.570007,,,157.679993,0.77
2023-05-27T12:35:00,2023-05-27T14:35:00,DK1,152.220001,228.919998,0.94,256.320007,1714.569946,-100.260002,902.070007,669.380005,-804.0,-715.0,
2023-05-27T12:35:00,2023-05-27T14:35:00,DK2,68.029999,19.379999,-0.76,32.650002,514.940002,100.260002,348.290009,,,171.419998,0.98
2023-05-27T12:30:00,2023-05-27T14:30:00,DK1,151.910004,233.910004,-0.12,261.029999,1720.280029,-94.730003,895.890015,669.380005,-804.0,-715.0,
2023-05-27T12:30:00,2023-05-27T14:30:00,DK2,67.760002,19.379999,-0.52,34.779999,519.52002,94.730003,348.450012,,,164.059998,0.63
2023-05-27T12:25:00,2023-05-27T14:25:00,DK1,150.539993,234.020004,-0.44,256.470001,1725.77002,0.0,808.880005,668.450012,-804.0,-715.0,
2023-05-27T12:25:00,2023-05-27T14:25:00,DK2,66.169998,19.34,-0.98,35.810001,525.190002,0.0,348.170013,,,248.289993,0.74
2023-05-27T12:20:00,2023-05-27T14:20:00,DK1,151.059998,232.660004,-0.38,257.589996,1729.069946,0.0,797.030029,668.450012,-804.0,-715.0,
2023-05-27T12:20:00,2023-05-27T14:20:00,DK2,64.889999,19.92,-2.05,33.66,527.559998,0.0,348.079987,,,243.110001,0.6
2023-05-27T12:15:00,2023-05-27T14:15:00,DK1,152.210007,233.889999,-0.8,252.070007,1713.400024,0.0,809.049988,668.539978,-804.0,-715.0,
2023-05-27T12:15:00,2023-05-27T14:15:00,DK2,63.950001,19.360001,-2.56,35.060001,524.22998,0.0,348.029999,,,246.229996,0.94
2023-05-27T12:10:00,2023-05-27T14:10:00,DK1,152.059998,234.600006,-0.92,227.070007,1714.22998,-38.369999,875.280029,668.539978,-804.0,-715.0,
2023-05-27T12:10:00,2023-05-27T14:10:00,DK2,63.799999,19.360001,-2.54,31.35,524.890015,38.369999,348.309998,,,238.679993,0.77
2023-05-27T12:05:00,2023-05-27T14:05:00,DK1,152.309998,236.440002,-0.81,219.240005,1698.890015,-78.519997,949.840027,666.280029,-804.0,-715.0,
2023-05-27T12:05:00,2023-05-27T14:05:00,DK2,63.950001,19.360001,-2.87,31.139999,524.809998,78.519997,347.970001,,,162.059998,1.22
2023-05-27T12:00:00,2023-05-27T14:00:00,DK1,155.169998,238.25,-1.33,206.800003,1664.22998,-112.300003,1115.98999,626.75,-804.0,-715.0,
2023-05-27T12:00:00,2023-05-27T14:00:00,DK2,64.489998,19.43,-2.7,32.970001,531.909973,112.300003,347.820007,,,139.399994,1.45
2023-05-27T11:55:00,2023-05-27T13:55:00,DK1,152.669998,242.789993,-1.14,202.070007,1665.469971,-151.139999,1202.640015,588.710022,-804.0,-715.0,
2023-05-27T11:55:00,2023-05-27T13:55:00,DK2,64.760002,19.370001,-2.64,31.52,532.880005,151.139999,347.790009,,,95.690002,1.56
2023-05-27T11:50:00,2023-05-27T13:50:00,DK1,152.770004,247.029999,-1.78,203.619995,1665.77002,-185.690002,1239.900024,587.299988,-804.0,-715.0,
2023-05-27T11:50:00,2023-05-27T13:50:00,DK2,65.410004,19.290001,-3.14,32.639999,529.169983,185.690002,347.529999,,,62.32,1.69
2023-05-27T11:45:00,2023-05-27T13:45:00,DK1,152.320007,246.779999,-1.99,193.5,1666.75,-209.070007,1287.160034,587.299988,-804.0,-715.0,
2023-05-27T11:45:00,2023-05-27T13:45:00,DK2,66.419998,19.629999,-3.39,30.57,527.22998,209.070007,348.720001,,,60.549999,1.83
2023-05-27T11:40:00,2023-05-27T13:40:00,DK1,150.410004,248.839996,-3.31,186.399994,1669.339966,-209.070007,1292.660034,587.299988,-804.0,-715.0,
2023-05-27T11:40:00,2023-05-27T13:40:00,DK2,66.589996,26.74,-3.12,32.32,529.22998,209.070007,347.600006,,,42.669998,2.04
2023-05-27T11:35:00,2023-05-27T13:35:00,DK1,152.679993,248.059998,-2.36,193.759995,1671.180054,-209.070007,1282.670044,587.299988,-804.0,-715.0,
2023-05-27T11:35:00,2023-05-27T13:35:00,DK2,66.769997,26.93,-2.94,30.040001,527.349976,209.070007,347.920013,,,48.619999,1.8
2023-05-27T11:30:00,2023-05-27T13:30:00,DK1,153.979996,248.960007,-2.37,199.270004,1672.560059,-212.649994,1285.51001,587.299988,-804.0,-714.0,
2023-05-27T11:30:00,2023-05-27T13:30:00,DK2,66.68,26.93,-2.7,29.879999,522.98999,212.649994,347.779999,,,45.169998,2.04
2023-05-27T11:25:00,2023-05-27T13:25:00,DK1,156.160004,250.229996,-2.88,193.970001,1672.589966,-287.690002,1379.790039,585.130005,-804.0,-715.0,
2023-05-27T11:25:00,2023-05-27T13:25:00,DK2,65.529999,27.110001,-2.26,32.41,527.650024,287.690002,348.890015,,,-32.349998,1.83
2023-05-27T11:20:00,2023-05-27T13:20:00,DK1,158.589996,250.880005,-3.4,193.369995,1672.099976,-358.769989,1448.630005,585.47998,-804.0,-715.0,
2023-05-27T11:20:00,2023-05-27T13:20:00,DK2,66.199997,27.35,-1.55,31.52,518.929993,358.769989,347.589996,,,-91.589996,1.83
2023-05-27T11:15:00,2023-05-27T13:15:00,DK1,160.679993,252.179993,-4.71,185.820007,1673.52002,-359.869995,1455.209961,585.47998,-801.0,-714.0,
2023-05-27T11:15:00,2023-05-27T13:15:00,DK2,65.970001,27.799999,-0.92,31.059999,525.26001,359.869995,347.190002,,,-92.470001,1.97
2023-05-27T11:10:00,2023-05-27T13:10:00,DK1,163.029999,250.399994,-5.21,179.350006,1672.280029,-346.220001,1421.369995,585.47998,-798.0,-702.0,
2023-05-27T11:10:00,2023-05-27T13:10:00,DK2,65.419998,27.129999,0.08,30.4,522.880005,346.220001,347.380005,,,-77.029999,1.93
2023-05-27T11:05:00,2023-05-27T13:05:00,DK1,156.899994,250.589996,-4.19,188.309998,1670.469971,-336.179993,1376.910034,585.47998,-796.0,-692.0,
2023-05-27T11:05:00,2023-05-27T13:05:00,DK2,66.209999,27.75,0.18,29.469999,524.109985,336.179993,345.609985,,,-57.709999,1.9
2023-05-27T11:00:00,2023-05-27T13:00:00,DK1,153.509995,249.800003,-1.32,220.589996,1777.930054,-325.829987,1207.469971,585.47998,-792.0,-682.0,
2023-05-27T11:00:00,2023-05-27T13:00:00,DK2,65.07,27.059999,0.76,33.950001,554.349976,325.829987,273.880005,,,19.74,1.63
2023-05-27T10:55:00,2023-05-27T12:55:00,DK1,152.479996,247.699997,5.0,222.460007,1781.439941,-316.410004,1107.839966,585.47998,-792.0,-670.0,
2023-05-27T10:55:00,2023-05-27T12:55:00,DK2,64.209999,26.99,1.07,35.16,564.570007,316.410004,206.220001,,,77.57,1.86
2023-05-27T10:50:00,2023-05-27T12:50:00,DK1,154.399994,246.559998,5.26,231.490005,1781.709961,-272.559998,1023.23999,585.47998,-787.0,-661.0,
2023-05-27T10:50:00,2023-05-27T12:50:00,DK2,65.940002,27.07,1.23,33.779999,553.919983,272.559998,206.330002,,,123.260002,1.59
2023-05-27T10:45:00,2023-05-27T12:45:00,DK1,152.339996,248.320007,2.49,229.360001,1774.800049,-235.369995,973.409973,585.47998,-787.0,-651.0,
2023-05-27T10:45:00,2023-05-27T12:45:00,DK2,67.080002,27.09,2.81,33.689999,555.460022,235.369995,206.940002,,,157.869995,1.66
2023-05-27T10:40:00,2023-05-27T12:40:00,DK1,153.139999,247.910004,4.04,237.130005,1773.800049,-235.369995,981.679993,585.47998,-787.0,-651.0,
2023-05-27T10:40:00,2023-05-27T12:40:00,DK2,65.970001,26.780001,3.61,33.119999,553.27002,235.369995,207.240005,,,153.839996,1.9
2023-05-27T10:35:00,2023-05-27T12:35:00,DK1,153.839996,248.809998,0.47,221.089996,1770.219971,-235.460007,996.419983,585.47998,-787.0,-651.0,
2023-05-27T10:35:00,2023-05-27T12:35:00,DK2,66.370003,26.85,4.48,31.719999,555.76001,235.460007,207.479996,,,156.100006,1.97
2023-05-27T10:30:00,2023-05-27T12:30:00,DK1,155.039993,246.970001,-1.2,223.429993,1769.420044,-234.339996,1012.280029,585.47998,-787.0,-651.0,
2023-05-27T10:30:00,2023-05-27T12:30:00,DK2,66.830002,26.85,4.97,32.82,547.130005,234.339996,207.880005,,,165.580002,2.0
2023-05-27T10:25:00,2023-05-27T12:25:00,DK1,155.770004,243.160004,-0.11,231.259995,1764.869995,-235.570007,1010.72998,585.47998,-787.0,-651.0,
2023-05-27T10:25:00,2023-05-27T12:25:00,DK2,67.5,26.959999,4.2,32.34,537.929993,235.570007,207.550003,,,166.75,2.24
2023-05-27T10:20:00,2023-05-27T12:20:00,DK1,155.630005,244.929993,-3.83,236.229996,1764.189941,-237.309998,1015.619995,584.419983,-787.0,-651.0,
2023-05-27T10:20:00,2023-05-27T12:20:00,DK2,67.720001,26.709999,4.04,31.209999,533.669983,237.309998,207.389999,,,193.080002,2.34
2023-05-27T10:15:00,2023-05-27T12:15:00,DK1,156.759995,234.529999,-2.67,233.100006,1758.420044,-323.540009,1099.5,584.419983,-784.0,-651.0,
2023-05-27T10:15:00,2023-05-27T12:15:00,DK2,67.510002,26.530001,3.53,29.620001,539.150024,323.540009,207.139999,,,122.209999,2.34
2023-05-27T10:10:00,2023-05-27T12:10:00,DK1,161.779999,239.179993,-5.06,244.820007,1747.930054,-264.01001,1003.460022,585.76001,-774.0,-647.0,
2023-05-27T10:10:00,2023-05-27T12:10:00,DK2,66.940002,27.25,3.95,28.360001,543.969971,264.01001,202.25,,,182.259995,2.28
